,CustomerKey,BirthDate,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Age,BikeBuyer
14012,25012,9/19/1948,10000,2,Partial High School,Clerical,2,5-10 Miles,66,0
14013,25013,7/19/1948,10000,2,Partial High School,Clerical,2,5-10 Miles,67,0
14014,25014,8/16/1978,60000,0,Partial College,Skilled Manual,2,1-2 Miles,37,1
14015,25015,8/7/1978,70000,0,Partial College,Skilled Manual,2,0-1 Miles,37,1
14016,25016,4/28/1977,40000,0,Bachelors,Professional,2,5-10 Miles,38,0
14017,25017,5/24/1948,10000,2,Partial High School,Clerical,2,1-2 Miles,67,0
14018,25018,2/4/1977,70000,0,Partial College,Skilled Manual,2,5-10 Miles,38,0
14019,25019,10/19/1950,10000,2,Partial High School,Clerical,3,5-10 Miles,64,0
14020,25020,1/7/1950,20000,2,Partial High School,Clerical,2,5-10 Miles,65,1
14021,25021,2/4/1950,20000,2,Partial High School,Clerical,2,5-10 Miles,65,1
14022,25022,9/13/1951,20000,2,Partial High School,Clerical,2,1-2 Miles,63,1
14023,25023,3/10/1980,40000,0,Bachelors,Professional,2,5-10 Miles,35,0
14024,25024,6/2/1980,40000,0,Bachelors,Professional,2,5-10 Miles,35,0
14025,25025,12/19/1979,70000,0,Partial College,Skilled Manual,2,0-1 Miles,35,1
14026,25026,5/6/1952,20000,2,Partial High School,Clerical,3,5-10 Miles,63,0
14027,25027,1/15/1953,40000,2,Partial College,Skilled Manual,2,1-2 Miles,62,0
14028,25028,3/26/1953,40000,2,Partial College,Skilled Manual,2,5-10 Miles,62,0
14029,25029,4/14/1953,40000,2,Partial College,Skilled Manual,2,5-10 Miles,62,1
14030,25030,6/26/1953,40000,2,Partial College,Skilled Manual,2,5-10 Miles,62,1
14031,25031,11/27/1954,40000,3,Partial High School,Clerical,2,1-2 Miles,60,0
14032,25032,1/17/1954,40000,3,Partial High School,Clerical,2,5-10 Miles,61,1
14033,25033,11/12/1954,40000,3,Partial High School,Clerical,2,5-10 Miles,60,1
14034,25034,10/25/1955,80000,2,Partial College,Skilled Manual,2,5-10 Miles,59,1
14035,25035,5/2/1955,80000,2,Partial College,Skilled Manual,2,1-2 Miles,60,1
14036,25036,4/16/1955,80000,2,Partial College,Skilled Manual,2,1-2 Miles,60,1
14037,25037,10/9/1955,80000,2,Partial College,Skilled Manual,2,1-2 Miles,59,1
14038,25038,1/19/1975,40000,0,Partial College,Skilled Manual,2,1-2 Miles,40,1
14039,25039,2/12/1975,40000,0,High School,Skilled Manual,2,5-10 Miles,40,0
14040,25040,2/21/1975,40000,0,High School,Skilled Manual,2,1-2 Miles,40,1
14041,25041,7/25/1975,40000,0,High School,Skilled Manual,2,5-10 Miles,40,0
14042,25042,8/28/1975,40000,0,High School,Skilled Manual,2,1-2 Miles,40,1
14043,25043,2/20/1975,40000,0,High School,Skilled Manual,2,5-10 Miles,40,0
14044,25044,8/10/1975,60000,0,Partial College,Skilled Manual,2,5-10 Miles,40,0
14045,25045,3/3/1974,50000,0,High School,Skilled Manual,2,5-10 Miles,41,0
14046,25046,9/10/1973,60000,0,Partial College,Skilled Manual,2,5-10 Miles,42,1
14047,25047,11/10/1973,60000,0,Partial College,Professional,2,5-10 Miles,41,1
14048,25048,2/10/1973,70000,0,Partial College,Professional,2,0-1 Miles,42,1
14049,25049,6/20/1973,70000,0,Partial College,Professional,2,5-10 Miles,42,1
14050,25050,5/6/1973,70000,0,Partial College,Professional,2,5-10 Miles,42,1
14051,25051,3/27/1956,80000,2,High School,Skilled Manual,2,5-10 Miles,59,1
14052,25052,1/24/1956,80000,2,High School,Skilled Manual,2,1-2 Miles,59,1
14053,25053,8/23/1957,70000,2,High School,Skilled Manual,2,5-10 Miles,58,1
14054,25054,3/2/1958,100000,1,Bachelors,Management,4,0-1 Miles,57,0
14055,25055,2/6/1958,100000,1,Bachelors,Management,1,10+ Miles,57,0
14056,25056,2/19/1958,100000,1,Bachelors,Management,1,10+ Miles,57,0
14057,25057,11/13/1959,100000,1,Bachelors,Management,3,0-1 Miles,55,1
14058,25058,1/6/1959,100000,1,Bachelors,Management,3,2-5 Miles,56,0
14059,25059,4/25/1973,70000,0,Partial College,Professional,2,5-10 Miles,42,1
14060,25060,1/17/1973,80000,0,Bachelors,Management,1,0-1 Miles,42,1
14061,25061,7/23/1974,50000,0,High School,Professional,2,1-2 Miles,41,1
14062,25062,12/20/1974,50000,0,High School,Professional,2,5-10 Miles,40,0
14063,25063,4/19/1974,50000,0,Partial High School,Skilled Manual,2,1-2 Miles,41,1
14064,25064,2/18/1966,150000,0,Bachelors,Management,2,0-1 Miles,49,1
14065,25065,11/22/1957,70000,2,Partial High School,Skilled Manual,2,5-10 Miles,57,0
14066,25066,5/20/1957,70000,2,Partial High School,Skilled Manual,2,1-2 Miles,58,0
14067,25067,11/12/1964,40000,0,Bachelors,Professional,1,2-5 Miles,50,0
14068,25068,6/21/1964,60000,4,Bachelors,Skilled Manual,2,0-1 Miles,51,0
14069,25069,11/2/1964,60000,4,Bachelors,Skilled Manual,3,10+ Miles,50,0
14070,25070,3/26/1964,60000,4,Bachelors,Skilled Manual,3,10+ Miles,51,0
14071,25071,2/18/1964,60000,5,Bachelors,Skilled Manual,3,2-5 Miles,51,0
14072,25072,9/27/1964,60000,4,Bachelors,Skilled Manual,2,0-1 Miles,50,1
14073,25073,2/24/1964,60000,4,Bachelors,Skilled Manual,2,2-5 Miles,51,1
14074,25074,11/23/1963,70000,4,Bachelors,Professional,2,2-5 Miles,51,1
14075,25075,5/27/1963,70000,4,Bachelors,Professional,2,2-5 Miles,52,1
14076,25076,8/15/1963,60000,3,Graduate Degree,Professional,0,0-1 Miles,52,1
14077,25077,8/9/1963,60000,3,Graduate Degree,Professional,0,0-1 Miles,52,1
14078,25078,3/28/1962,40000,3,High School,Skilled Manual,2,2-5 Miles,53,1
14079,25079,6/20/1962,70000,1,Bachelors,Professional,1,2-5 Miles,53,1
14080,25080,1/15/1962,70000,1,Bachelors,Professional,1,2-5 Miles,53,1
14081,25081,9/8/1961,30000,0,Bachelors,Professional,2,0-1 Miles,54,1
14082,25082,2/2/1961,40000,4,High School,Skilled Manual,2,0-1 Miles,54,0
14083,25083,6/17/1961,40000,4,High School,Skilled Manual,3,10+ Miles,54,0
14084,25084,10/10/1961,60000,1,Partial College,Skilled Manual,1,0-1 Miles,53,1
14085,25085,8/25/1961,60000,1,Partial College,Skilled Manual,1,2-5 Miles,54,1
14086,25086,8/26/1961,60000,1,Partial College,Skilled Manual,1,2-5 Miles,54,1
14087,25087,5/15/1961,60000,1,Partial College,Skilled Manual,1,0-1 Miles,54,1
14088,25088,2/10/1961,60000,1,Partial College,Skilled Manual,1,2-5 Miles,54,1
14089,25089,9/8/1960,40000,0,Bachelors,Professional,1,2-5 Miles,55,0
14090,25090,7/2/1960,40000,0,Bachelors,Professional,1,0-1 Miles,55,0
14091,25091,1/11/1960,40000,0,Bachelors,Professional,1,0-1 Miles,55,0
14092,25092,10/16/1960,60000,1,Partial College,Skilled Manual,1,2-5 Miles,54,1
14093,25093,6/27/1967,50000,0,Partial College,Skilled Manual,1,0-1 Miles,48,1
14094,25094,3/15/1967,50000,0,Partial College,Skilled Manual,1,0-1 Miles,48,1
14095,25095,7/14/1967,50000,0,Partial College,Skilled Manual,1,0-1 Miles,48,1
14096,25096,4/23/1967,50000,0,Partial College,Skilled Manual,1,2-5 Miles,48,1
14097,25097,6/19/1960,60000,1,Partial College,Skilled Manual,1,2-5 Miles,55,1
14098,25098,7/27/1960,60000,1,Partial College,Skilled Manual,1,0-1 Miles,55,1
14099,25099,2/28/1960,60000,1,Partial College,Skilled Manual,1,0-1 Miles,55,1
14100,25100,5/14/1959,60000,1,Partial College,Skilled Manual,1,2-5 Miles,56,1
14101,25101,4/21/1959,60000,5,Bachelors,Professional,1,2-5 Miles,56,0
14102,25102,8/18/1959,60000,4,Bachelors,Professional,0,2-5 Miles,56,0
14103,25103,2/17/1959,60000,4,Bachelors,Professional,0,0-1 Miles,56,0
14104,25104,10/13/1959,70000,2,Graduate Degree,Professional,1,0-1 Miles,55,1
14105,25105,11/20/1959,80000,4,Graduate Degree,Professional,0,0-1 Miles,55,1
14106,25106,11/26/1969,90000,1,Graduate Degree,Management,0,0-1 Miles,45,1
14107,25107,5/17/1969,90000,2,Bachelors,Professional,0,0-1 Miles,46,1
14108,25108,11/6/1968,60000,2,Bachelors,Professional,1,0-1 Miles,46,1
14109,25109,5/6/1970,80000,4,Graduate Degree,Management,1,0-1 Miles,45,0
14110,25110,1/26/1970,80000,4,Graduate Degree,Management,1,0-1 Miles,45,0
14111,25111,10/6/1970,90000,2,Bachelors,Professional,0,2-5 Miles,44,1
14112,25112,10/18/1968,60000,2,Bachelors,Professional,1,0-1 Miles,46,1
14113,25113,4/17/1968,60000,2,Bachelors,Professional,1,2-5 Miles,47,1
14114,25114,10/25/1968,60000,2,Bachelors,Professional,1,0-1 Miles,46,1
14115,25115,7/28/1968,70000,5,Bachelors,Professional,3,10+ Miles,47,1
14116,25116,7/8/1968,70000,5,Bachelors,Professional,3,10+ Miles,47,0
14117,25117,4/2/1968,70000,5,Bachelors,Professional,3,10+ Miles,47,0
14118,25118,12/8/1967,70000,5,Bachelors,Professional,3,10+ Miles,47,0
14119,25119,5/16/1969,110000,1,Graduate Degree,Management,1,1-2 Miles,46,1
14120,25120,12/12/1969,110000,1,Graduate Degree,Management,1,2-5 Miles,45,1
14121,25121,9/19/1969,110000,1,Graduate Degree,Management,1,2-5 Miles,45,1
14122,25122,3/16/1967,80000,5,Graduate Degree,Management,2,0-1 Miles,48,0
14123,25123,3/4/1967,80000,5,Graduate Degree,Management,3,0-1 Miles,48,0
14124,25124,10/9/1967,80000,5,Graduate Degree,Management,3,0-1 Miles,47,0
14125,25125,9/20/1966,80000,5,Bachelors,Professional,3,0-1 Miles,48,0
14126,25126,11/25/1966,90000,0,Bachelors,Professional,0,2-5 Miles,48,1
14127,25127,7/21/1966,90000,2,Bachelors,Professional,0,1-2 Miles,49,1
14128,25128,6/23/1965,60000,3,Bachelors,Professional,1,2-5 Miles,50,0
14129,25129,12/8/1965,60000,3,Bachelors,Professional,1,0-1 Miles,49,0
14130,25130,2/20/1965,70000,5,Bachelors,Professional,4,10+ Miles,50,0
14131,25131,10/9/1965,70000,5,Bachelors,Professional,4,10+ Miles,49,0
14132,25132,3/23/1968,70000,5,Bachelors,Professional,4,10+ Miles,47,0
14133,25133,12/5/1968,70000,0,Bachelors,Professional,1,5-10 Miles,46,1
14134,25134,2/15/1968,80000,5,Bachelors,Professional,4,1-2 Miles,47,0
14135,25135,5/9/1968,80000,5,Bachelors,Professional,4,1-2 Miles,47,0
14136,25136,7/17/1968,80000,5,Bachelors,Professional,4,1-2 Miles,47,0
14137,25137,8/1/1968,80000,5,Bachelors,Professional,4,0-1 Miles,47,0
14138,25138,9/15/1968,80000,5,Bachelors,Professional,4,1-2 Miles,46,1
14139,25139,8/25/1964,60000,3,Bachelors,Professional,2,0-1 Miles,51,0
14140,25140,3/29/1964,60000,3,Bachelors,Professional,2,5-10 Miles,51,0
14141,25141,9/16/1973,20000,0,Partial High School,Manual,2,1-2 Miles,41,0
14142,25142,11/12/1974,30000,0,Partial College,Clerical,1,2-5 Miles,40,0
14143,25143,4/8/1974,30000,0,Partial College,Clerical,1,0-1 Miles,41,0
14144,25144,6/14/1974,30000,0,Partial College,Clerical,1,2-5 Miles,41,0
14145,25145,8/25/1974,30000,0,Partial College,Clerical,1,2-5 Miles,41,0
14146,25146,1/25/1953,60000,3,Partial High School,Skilled Manual,3,10+ Miles,62,1
14147,25147,3/18/1957,60000,2,High School,Professional,2,5-10 Miles,58,0
14148,25148,10/6/1957,60000,2,High School,Professional,2,1-2 Miles,57,1
14149,25149,12/15/1957,60000,2,High School,Professional,2,5-10 Miles,57,0
14150,25150,11/27/1957,80000,2,Bachelors,Management,1,2-5 Miles,57,1
14151,25151,5/11/1956,80000,2,Partial High School,Skilled Manual,2,1-2 Miles,59,0
14152,25152,8/19/1956,60000,2,High School,Professional,2,5-10 Miles,59,0
14153,25153,6/24/1965,100000,4,Bachelors,Management,4,0-1 Miles,50,0
14154,25154,12/6/1965,110000,2,Bachelors,Management,3,2-5 Miles,49,0
14155,25155,1/6/1965,110000,3,Bachelors,Management,4,2-5 Miles,50,1
14156,25156,9/24/1965,130000,1,Graduate Degree,Management,4,0-1 Miles,49,0
14157,25157,2/16/1964,80000,4,Bachelors,Management,1,2-5 Miles,51,0
14158,25158,3/16/1964,90000,5,Partial College,Professional,3,0-1 Miles,51,0
14159,25159,7/27/1964,100000,5,Partial College,Professional,0,2-5 Miles,51,0
14160,25160,8/23/1964,100000,5,Partial College,Professional,1,2-5 Miles,51,0
14161,25161,5/13/1964,130000,3,Bachelors,Management,3,0-1 Miles,51,1
14162,25162,11/11/1964,160000,1,Bachelors,Management,3,0-1 Miles,50,1
14163,25163,4/25/1956,70000,3,Partial College,Professional,0,5-10 Miles,59,1
14164,25164,8/24/1956,70000,3,Partial College,Professional,1,0-1 Miles,59,0
14165,25165,1/18/1956,70000,4,Partial College,Professional,0,0-1 Miles,59,0
14166,25166,4/3/1956,70000,4,Partial College,Professional,0,5-10 Miles,59,0
14167,25167,11/13/1956,80000,3,Partial College,Professional,1,0-1 Miles,58,0
14168,25168,4/25/1955,80000,2,Partial High School,Skilled Manual,2,5-10 Miles,60,0
14169,25169,9/2/1934,130000,1,Graduate Degree,Management,3,0-1 Miles,81,1
14170,25170,5/18/1963,90000,0,Partial College,Professional,1,10+ Miles,52,0
14171,25171,3/22/1963,90000,0,Partial College,Professional,1,10+ Miles,52,0
14172,25172,11/16/1963,130000,3,Bachelors,Management,4,0-1 Miles,51,0
14173,25173,5/5/1962,80000,5,Partial College,Professional,2,5-10 Miles,53,0
14174,25174,8/13/1962,90000,5,Partial College,Professional,4,5-10 Miles,53,0
14175,25175,10/4/1962,100000,1,Partial College,Professional,3,5-10 Miles,52,1
14176,25176,6/14/1962,130000,1,Bachelors,Management,4,0-1 Miles,53,0
14177,25177,9/16/1961,70000,5,Partial College,Professional,3,5-10 Miles,53,0
14178,25178,4/21/1961,80000,5,Partial College,Professional,3,1-2 Miles,54,0
14179,25179,2/5/1961,80000,5,Partial College,Professional,3,5-10 Miles,54,0
14180,25180,3/25/1961,90000,4,High School,Professional,1,5-10 Miles,54,1
14181,25181,6/22/1961,90000,4,High School,Professional,1,5-10 Miles,54,0
14182,25182,3/5/1961,90000,4,High School,Professional,2,1-2 Miles,54,0
14183,25183,4/6/1961,90000,4,High School,Professional,2,1-2 Miles,54,0
14184,25184,3/25/1961,110000,1,Partial College,Professional,4,5-10 Miles,54,1
14185,25185,7/8/1961,130000,1,Bachelors,Management,3,2-5 Miles,54,1
14186,25186,10/3/1955,80000,3,Partial College,Professional,1,5-10 Miles,59,1
14187,25187,8/15/1935,50000,2,Graduate Degree,Management,2,5-10 Miles,80,0
14188,25188,1/13/1936,40000,3,Partial College,Professional,2,5-10 Miles,79,0
14189,25189,4/14/1936,50000,2,Graduate Degree,Management,2,5-10 Miles,79,0
14190,25190,6/14/1936,60000,2,Graduate Degree,Management,2,5-10 Miles,79,0
14191,25191,6/10/1936,120000,1,Graduate Degree,Management,4,2-5 Miles,79,1
14192,25192,8/1/1960,90000,4,High School,Professional,3,5-10 Miles,55,1
14193,25193,10/8/1960,90000,4,High School,Professional,4,5-10 Miles,54,1
14194,25194,6/10/1954,70000,3,Partial High School,Skilled Manual,2,5-10 Miles,61,0
14195,25195,10/20/1954,70000,3,Partial High School,Skilled Manual,2,1-2 Miles,60,0
14196,25196,10/24/1954,60000,2,High School,Professional,2,5-10 Miles,60,0
14197,25197,3/8/1954,60000,2,High School,Professional,2,5-10 Miles,61,0
14198,25198,5/9/1954,60000,2,Partial High School,Skilled Manual,2,5-10 Miles,61,1
14199,25199,4/21/1953,60000,3,Graduate Degree,Management,2,5-10 Miles,62,1
14200,25200,8/16/1952,40000,3,Partial College,Professional,2,5-10 Miles,63,0
14201,25201,3/19/1951,40000,3,Partial College,Professional,2,5-10 Miles,64,0
14202,25202,7/25/1951,40000,3,Partial College,Professional,2,5-10 Miles,64,0
14203,25203,2/23/1951,40000,3,Partial College,Professional,2,1-2 Miles,64,1
14204,25204,9/20/1950,40000,4,Partial College,Professional,2,1-2 Miles,64,1
14205,25205,9/14/1949,30000,4,High School,Professional,2,5-10 Miles,65,0
14206,25206,10/6/1949,30000,4,High School,Professional,2,5-10 Miles,65,0
14207,25207,2/9/1949,30000,4,High School,Professional,2,5-10 Miles,66,0
14208,25208,10/7/1949,30000,4,High School,Professional,2,5-10 Miles,65,0
14209,25209,10/4/1949,30000,4,High School,Professional,2,1-2 Miles,65,0
14210,25210,11/25/1964,60000,4,Bachelors,Professional,2,5-10 Miles,50,0
14211,25211,7/14/1964,60000,4,Bachelors,Professional,3,10+ Miles,51,0
14212,25212,7/2/1963,60000,5,Bachelors,Professional,1,5-10 Miles,52,0
14213,25213,9/27/1963,70000,0,Bachelors,Professional,1,5-10 Miles,51,1
14214,25214,2/4/1963,70000,0,Bachelors,Professional,1,5-10 Miles,52,1
14215,25215,2/15/1963,70000,0,Bachelors,Professional,1,0-1 Miles,52,1
14216,25216,6/8/1963,70000,0,Bachelors,Professional,1,5-10 Miles,52,0
14217,25217,10/17/1967,80000,5,Bachelors,Professional,4,0-1 Miles,47,0
14218,25218,8/19/1967,90000,2,Bachelors,Professional,0,0-1 Miles,48,1
14219,25219,3/20/1967,90000,4,Bachelors,Professional,0,0-1 Miles,48,0
14220,25220,11/22/1961,60000,1,Partial College,Skilled Manual,1,5-10 Miles,53,0
14221,25221,4/17/1961,60000,1,Partial College,Skilled Manual,1,5-10 Miles,54,1
14222,25222,4/21/1961,60000,1,Partial College,Skilled Manual,1,0-1 Miles,54,1
14223,25223,3/21/1966,110000,0,Graduate Degree,Management,3,1-2 Miles,49,0
14224,25224,3/27/1965,70000,0,Bachelors,Professional,1,5-10 Miles,50,0
14225,25225,4/24/1965,70000,0,Bachelors,Professional,1,5-10 Miles,50,1
14226,25226,11/9/1965,70000,0,Bachelors,Professional,1,5-10 Miles,49,1
14227,25227,7/23/1965,80000,5,Bachelors,Professional,4,1-2 Miles,50,0
14228,25228,10/14/1964,70000,0,Bachelors,Professional,1,5-10 Miles,50,1
14229,25229,3/15/1964,70000,0,Bachelors,Professional,1,5-10 Miles,51,1
14230,25230,11/16/1964,70000,0,Bachelors,Professional,1,5-10 Miles,50,0
14231,25231,6/22/1959,90000,1,Bachelors,Professional,1,2-5 Miles,56,1
14232,25232,3/13/1959,100000,5,Bachelors,Professional,1,10+ Miles,56,0
14233,25233,5/9/1959,100000,4,Bachelors,Professional,1,10+ Miles,56,0
14234,25234,10/10/1963,70000,0,Bachelors,Professional,2,5-10 Miles,51,1
14235,25235,12/28/1962,60000,1,Partial College,Skilled Manual,1,5-10 Miles,52,1
14236,25236,1/9/1962,70000,5,Bachelors,Professional,2,5-10 Miles,53,0
14237,25237,6/18/1962,70000,5,Partial College,Skilled Manual,2,5-10 Miles,53,0
14238,25238,1/16/1962,70000,5,Partial College,Skilled Manual,2,0-1 Miles,53,0
14239,25239,6/25/1962,70000,5,Partial College,Skilled Manual,2,0-1 Miles,53,0
14240,25240,8/18/1961,70000,5,Partial College,Skilled Manual,3,5-10 Miles,54,1
14241,25241,12/25/1958,90000,2,Bachelors,Professional,1,5-10 Miles,56,0
14242,25242,4/21/1958,90000,2,Bachelors,Management,1,2-5 Miles,57,1
14243,25243,3/8/1958,100000,4,Bachelors,Management,2,1-2 Miles,57,1
14244,25244,3/7/1957,70000,1,Partial College,Skilled Manual,1,5-10 Miles,58,0
14245,25245,2/27/1936,30000,2,Partial College,Clerical,2,0-1 Miles,79,0
14246,25246,6/14/1936,40000,2,Bachelors,Management,1,5-10 Miles,79,0
14247,25247,5/16/1960,70000,5,Partial College,Skilled Manual,3,10+ Miles,55,0
14248,25248,3/19/1960,70000,5,Partial College,Skilled Manual,3,10+ Miles,55,0
14249,25249,8/8/1957,70000,1,Partial College,Skilled Manual,1,0-1 Miles,58,1
14250,25250,4/11/1957,70000,1,Partial College,Skilled Manual,1,0-1 Miles,58,1
14251,25251,6/22/1957,70000,1,Partial College,Skilled Manual,1,5-10 Miles,58,0
14252,25252,4/4/1956,80000,1,Partial College,Skilled Manual,1,0-1 Miles,59,1
14253,25253,1/13/1976,30000,0,High School,Skilled Manual,2,5-10 Miles,39,0
14254,25254,6/10/1976,30000,0,High School,Skilled Manual,2,5-10 Miles,39,0
14255,25255,4/27/1975,40000,0,High School,Skilled Manual,2,5-10 Miles,40,0
14256,25256,4/28/1975,40000,0,High School,Skilled Manual,2,5-10 Miles,40,0
14257,25257,10/2/1980,30000,0,High School,Skilled Manual,2,5-10 Miles,34,0
14258,25258,8/13/1980,30000,0,High School,Skilled Manual,2,5-10 Miles,35,0
14259,25259,9/22/1979,30000,0,High School,Skilled Manual,2,0-1 Miles,35,0
14260,25260,8/11/1978,40000,0,High School,Skilled Manual,2,5-10 Miles,37,0
14261,25261,10/2/1978,40000,0,High School,Skilled Manual,2,5-10 Miles,36,0
14262,25262,9/6/1938,40000,2,Bachelors,Management,2,0-1 Miles,77,0
14263,25263,9/14/1938,40000,2,Bachelors,Management,2,5-10 Miles,76,0
14264,25264,4/16/1977,40000,0,High School,Skilled Manual,2,5-10 Miles,38,0
14265,25265,2/22/1979,30000,0,Partial High School,Clerical,2,5-10 Miles,36,0
14266,25266,4/23/1939,30000,2,Partial College,Clerical,2,5-10 Miles,76,0
14267,25267,5/22/1939,40000,2,Bachelors,Management,2,5-10 Miles,76,0
14268,25268,2/12/1939,60000,2,Graduate Degree,Management,1,0-1 Miles,76,0
14269,25269,4/3/1939,60000,2,Graduate Degree,Management,1,5-10 Miles,76,0
14270,25270,9/3/1943,40000,2,Bachelors,Management,2,0-1 Miles,72,1
14271,25271,11/28/1943,40000,2,Bachelors,Management,2,0-1 Miles,71,1
14272,25272,3/22/1943,60000,2,Graduate Degree,Management,1,1-2 Miles,72,1
14273,25273,6/5/1943,60000,2,Graduate Degree,Management,1,1-2 Miles,72,1
14274,25274,8/13/1976,40000,0,High School,Skilled Manual,2,1-2 Miles,39,0
14275,25275,2/26/1976,40000,0,High School,Skilled Manual,2,1-2 Miles,39,0
14276,25276,7/8/1976,40000,0,Partial College,Skilled Manual,1,1-2 Miles,39,0
14277,25277,1/15/1976,40000,0,Partial College,Skilled Manual,1,5-10 Miles,39,0
14278,25278,12/21/1976,40000,0,Partial College,Skilled Manual,1,5-10 Miles,38,0
14279,25279,3/10/1976,40000,0,Partial College,Skilled Manual,1,1-2 Miles,39,0
14280,25280,6/5/1976,40000,0,Partial College,Skilled Manual,1,1-2 Miles,39,0
14281,25281,9/14/1975,40000,0,High School,Skilled Manual,2,1-2 Miles,39,1
14282,25282,1/10/1974,50000,0,Partial College,Skilled Manual,1,1-2 Miles,41,0
14283,25283,9/4/1974,50000,0,Partial College,Skilled Manual,1,1-2 Miles,41,0
14284,25284,6/19/1972,70000,0,Partial College,Skilled Manual,2,5-10 Miles,43,1
14285,25285,6/2/1972,70000,0,Partial College,Skilled Manual,2,5-10 Miles,43,1
14286,25286,9/4/1972,80000,0,Bachelors,Management,1,0-1 Miles,43,1
14287,25287,11/16/1972,80000,0,Bachelors,Management,1,0-1 Miles,42,1
14288,25288,9/8/1968,80000,0,Bachelors,Management,1,0-1 Miles,47,1
14289,25289,9/1/1968,80000,0,Bachelors,Management,1,0-1 Miles,47,1
14290,25290,10/23/1968,90000,4,Bachelors,Management,1,1-2 Miles,46,1
14291,25291,4/26/1968,90000,4,Bachelors,Management,1,1-2 Miles,47,0
14292,25292,5/15/1967,120000,0,Bachelors,Management,3,1-2 Miles,48,0
14293,25293,10/23/1963,80000,4,Bachelors,Management,0,1-2 Miles,51,0
